Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Income_cat,Age,Education_Level,Marital_In_Relationship,Marital_Not_In_Relationship,Marital_Other,Children,Customer_Fidelity
29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,"(71819.0, 666666.0]",43,2,True,False,False,0,4381
13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,"(32011.0, 44529.0]",42,3,True,False,False,0,4034
23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,0,"(32011.0, 44529.0]",73,2,False,True,False,1,4220
36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,1,"(32011.0, 44529.0]",43,2,False,True,False,1,4654
88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,0,"(44529.0, 58482.0]",63,2,True,False,False,1,3995
2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,0,"(32011.0, 44529.0]",48,3,True,False,False,1,4549
3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,1,"(58482.0, 71819.0]",76,3,True,False,False,2,4600
15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,"(1729.999, 32011.0]",35,2,True,False,False,0,4462
58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,"(1729.999, 32011.0]",43,1,False,True,False,1,4430
11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,"(32011.0, 44529.0]",50,2,False,True,False,1,4458
27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0,"(1729.999, 32011.0]",66,2,True,False,False,1,4468
32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,"(44529.0, 58482.0]",42,3,True,False,False,0,4338
12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0,"(58482.0, 71819.0]",49,2,True,False,False,1,4266
88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,"(71819.0, 666666.0]",63,3,False,True,False,0,4386
91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0,"(71819.0, 666666.0]",69,3,True,False,False,0,4420
12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,1,"(58482.0, 71819.0]",32,2,False,True,False,0,4215
21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0,"(1729.999, 32011.0]",38,2,True,False,False,1,4562
23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,"(58482.0, 71819.0]",60,2,True,False,False,1,4117
10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,"(58482.0, 71819.0]",43,2,True,False,False,0,4561
35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,"(58482.0, 71819.0]",63,2,False,True,False,1,4433
69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,0,"(32011.0, 44529.0]",47,2,True,False,False,1,4397
68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0,"(58482.0, 71819.0]",79,3,False,True,False,0,4026
85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0,"(71819.0, 666666.0]",62,2,False,True,False,0,4146
34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,"(32011.0, 44529.0]",54,3,False,True,False,2,4232
55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,"(58482.0, 71819.0]",57,2,True,False,False,2,4605
10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0,"(1729.999, 32011.0]",33,1,True,False,False,1,4182
30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0,"(44529.0, 58482.0]",51,2,False,True,False,2,4359
36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,"(44529.0, 58482.0]",75,2,True,False,False,0,4662
14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,0,"(58482.0, 71819.0]",48,2,False,True,False,1,4303
79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,1,"(71819.0, 666666.0]",67,3,False,True,False,1,4627
52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0,"(44529.0, 58482.0]",49,2,False,True,False,1,4198
97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,0,"(32011.0, 44529.0]",52,2,True,False,False,1,4180
24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,"(32011.0, 44529.0]",57,3,False,True,False,1,4149
0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0,"(58482.0, 71819.0]",67,2,True,False,False,1,4011
96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,0,"(44529.0, 58482.0]",50,2,False,True,False,1,4025
89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0,"(44529.0, 58482.0]",65,2,True,False,False,2,4150
94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,"(32011.0, 44529.0]",60,3,False,True,False,3,4383
98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,0,"(44529.0, 58482.0]",65,3,False,True,False,1,4597
72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0,"(44529.0, 58482.0]",56,3,True,False,False,1,4447
1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,0,"(44529.0, 58482.0]",65,2,False,True,False,1,4538
26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,0,"(44529.0, 58482.0]",50,2,False,True,False,3,4145
5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,1,"(1729.999, 32011.0]",40,2,True,False,False,1,4277
22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,0,"(44529.0, 58482.0]",54,3,True,False,False,1,4333
39,187,5,65,26,20,14,2,4,2,6,5,0,0,0,0,0,0,0,Desconocido,55,3,True,False,False,1,4418
56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,"(44529.0, 58482.0]",70,3,False,True,False,1,4019
74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0,"(44529.0, 58482.0]",69,2,True,False,False,2,4325
87,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0,0,0,Desconocido,67,2,True,False,False,2,4628
49,5,1,9,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,Desconocido,61,2,False,True,False,2,4132
24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,0,"(1729.999, 32011.0]",52,2,True,False,False,1,4595
9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,0,"(71819.0, 666666.0]",77,2,True,False,False,0,4129
17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,Desconocido,53,3,True,False,False,1,4083
10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,"(1729.999, 32011.0]",49,2,True,False,False,2,4277
35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0,"(44529.0, 58482.0]",45,2,True,False,False,2,4524
56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,"(71819.0, 666666.0]",46,2,True,False,False,0,4022
7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,0,"(44529.0, 58482.0]",53,3,True,False,False,2,4225
51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0,"(1729.999, 32011.0]",52,2,True,False,False,1,4233
17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,"(32011.0, 44529.0]",53,3,True,False,False,1,4083
30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0,"(32011.0, 44529.0]",50,2,False,True,False,2,4561
21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,0,"(1729.999, 32011.0]",53,3,True,False,False,1,4009
2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,0,"(58482.0, 71819.0]",69,3,True,False,False,2,4298
85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,"(32011.0, 44529.0]",51,2,False,True,False,2,4002
65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0,"(1729.999, 32011.0]",53,2,False,True,False,1,4106
64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,"(58482.0, 71819.0]",57,3,False,True,False,1,4398
11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0,"(44529.0, 58482.0]",56,3,True,False,False,2,4530
92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,"(58482.0, 71819.0]",64,2,True,False,False,2,4637
54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,"(58482.0, 71819.0]",53,2,True,False,False,1,4056
4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,0,"(32011.0, 44529.0]",72,2,True,False,False,1,4033
53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,1,"(32011.0, 44529.0]",68,2,False,True,False,1,4649
39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,0,"(32011.0, 44529.0]",55,3,True,False,False,1,4589
49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,0,"(32011.0, 44529.0]",58,3,True,False,False,2,4655
70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,"(44529.0, 58482.0]",74,3,True,False,False,1,4408
40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,0,"(58482.0, 71819.0]",72,3,True,False,False,1,4158
40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,0,"(44529.0, 58482.0]",75,2,True,False,False,1,4623
43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,1,"(32011.0, 44529.0]",72,3,False,True,False,2,4625
17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,0,"(58482.0, 71819.0]",48,3,True,False,False,1,4603
40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,"(71819.0, 666666.0]",53,2,True,False,False,1,4369
84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0,"(32011.0, 44529.0]",56,3,True,False,False,2,4095
25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,1,"(71819.0, 666666.0]",81,2,True,False,False,0,4122
62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0,"(32011.0, 44529.0]",35,2,False,True,False,1,4465
83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0,"(44529.0, 58482.0]",46,2,False,True,False,1,4348
47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,"(1729.999, 32011.0]",59,1,True,False,False,0,4493
45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,0,"(44529.0, 58482.0]",77,2,True,False,False,0,4090
34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0,"(32011.0, 44529.0]",53,2,True,False,False,3,4069
3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,0,"(1729.999, 32011.0]",52,2,True,False,False,2,4116
1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,0,"(32011.0, 44529.0]",53,3,True,False,False,3,4043
18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,0,"(58482.0, 71819.0]",53,2,False,True,False,0,4223
45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0,"(58482.0, 71819.0]",59,2,False,True,False,1,4559
81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,"(44529.0, 58482.0]",56,3,True,False,False,1,4097
77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,"(1729.999, 32011.0]",66,2,True,False,False,0,4512
23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,0,"(1729.999, 32011.0]",55,2,True,False,False,1,4385
48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,"(32011.0, 44529.0]",51,3,True,False,False,1,4406
61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,"(32011.0, 44529.0]",53,3,True,False,False,1,4250
60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,0,"(32011.0, 44529.0]",67,2,False,True,False,2,4055
75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,0,"(1729.999, 32011.0]",53,2,False,True,False,0,4446
64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,"(1729.999, 32011.0]",42,3,True,False,False,1,4414
54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,"(1729.999, 32011.0]",52,2,False,True,False,1,4100
84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,0,"(71819.0, 666666.0]",40,2,True,False,False,0,4156
75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,0,"(32011.0, 44529.0]",52,2,False,True,False,2,4152
16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,0,"(58482.0, 71819.0]",58,2,False,True,False,2,4206
79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,0,"(1729.999, 32011.0]",46,2,True,False,False,2,4385
92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,"(58482.0, 71819.0]",64,2,True,False,False,2,4637
16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,0,"(1729.999, 32011.0]",39,2,True,False,False,0,4484
96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,0,"(32011.0, 44529.0]",61,2,True,False,False,0,4031
30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,"(32011.0, 44529.0]",42,2,True,False,False,1,4464
60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,0,"(32011.0, 44529.0]",73,2,True,False,False,2,4310
11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,0,"(32011.0, 44529.0]",76,3,True,False,False,2,4245
75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,1,"(1729.999, 32011.0]",46,2,True,False,False,1,4628
36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,1,"(71819.0, 666666.0]",77,3,False,True,False,0,4577
71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,0,"(71819.0, 666666.0]",79,2,True,False,False,0,4239
88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,0,"(44529.0, 58482.0]",67,2,True,False,False,0,4221
93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,0,"(71819.0, 666666.0]",54,2,True,False,False,0,4524
93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,0,"(44529.0, 58482.0]",68,2,True,False,False,1,4539
54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,"(58482.0, 71819.0]",43,3,True,False,False,0,4211
41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,0,"(58482.0, 71819.0]",52,2,True,False,False,1,4062
46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,0,"(44529.0, 58482.0]",53,2,True,False,False,1,4461
28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,0,"(71819.0, 666666.0]",60,2,True,False,False,0,3984
40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,1,"(71819.0, 666666.0]",72,2,False,True,False,0,4192
82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,0,"(32011.0, 44529.0]",58,3,False,True,False,1,4236
38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,0,"(32011.0, 44529.0]",60,3,True,False,False,0,4634
3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0,"(58482.0, 71819.0]",56,2,True,False,False,0,3968
87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,1,"(32011.0, 44529.0]",54,2,False,True,False,1,4588
49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,0,"(1729.999, 32011.0]",53,2,True,False,False,2,4497
16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,1,"(71819.0, 666666.0]",55,2,False,True,False,0,4101
65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,1,"(32011.0, 44529.0]",51,3,True,False,False,0,4617
9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,0,"(58482.0, 71819.0]",75,3,False,True,False,1,4118
24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,0,"(44529.0, 58482.0]",66,2,True,False,False,1,4278
25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,"(44529.0, 58482.0]",70,3,True,False,False,2,4041
43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,0,"(1729.999, 32011.0]",47,2,True,False,False,1,3975
10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,0,"(1729.999, 32011.0]",39,3,True,False,False,1,4320
29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,0,"(44529.0, 58482.0]",62,3,False,True,False,1,4338
45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,0,"(44529.0, 58482.0]",72,2,True,False,False,1,4465
57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,"(71819.0, 666666.0]",73,2,True,False,False,0,4377
20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,"(32011.0, 44529.0]",75,3,True,False,False,2,4105
29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,0,"(58482.0, 71819.0]",55,2,True,False,False,1,4493
82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,0,"(1729.999, 32011.0]",55,2,True,False,False,2,4154
68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,0,"(32011.0, 44529.0]",48,2,True,False,False,1,4387
65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,0,"(32011.0, 44529.0]",59,2,False,True,False,1,4392
99,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,0,1,"(71819.0, 666666.0]",56,3,True,False,False,2,4630
9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,0,"(58482.0, 71819.0]",67,2,True,False,False,1,4554
20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,"(32011.0, 44529.0]",71,2,True,False,False,1,4466
78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,"(58482.0, 71819.0]",69,3,False,True,False,0,4547
26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,0,"(58482.0, 71819.0]",55,3,True,False,False,1,4203
68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,0,"(32011.0, 44529.0]",38,3,False,True,False,0,4208
79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,0,"(44529.0, 58482.0]",64,3,True,False,False,1,4120
25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,"(58482.0, 71819.0]",46,2,False,True,False,1,4418
83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,"(58482.0, 71819.0]",65,2,True,False,False,1,4631
32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,0,"(1729.999, 32011.0]",44,2,True,False,False,1,4220
49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,0,"(1729.999, 32011.0]",45,2,True,False,False,1,4275
50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,0,"(71819.0, 666666.0]",49,2,True,False,False,1,4660
84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,0,"(58482.0, 71819.0]",49,3,False,True,False,1,4447
96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,0,"(71819.0, 666666.0]",55,3,True,False,False,0,3971
56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,0,"(58482.0, 71819.0]",79,3,True,False,False,3,3983
85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,0,"(71819.0, 666666.0]",70,2,True,False,False,1,4498
63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,0,"(44529.0, 58482.0]",53,3,True,False,False,1,4195
17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,0,1,"(58482.0, 71819.0]",54,3,True,False,False,2,4334
11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,0,"(32011.0, 44529.0]",75,3,False,True,False,2,4488
62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,0,1,"(71819.0, 666666.0]",37,2,True,False,False,0,4301
48,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0,0,"(44529.0, 58482.0]",47,2,True,False,False,1,4235
86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,0,"(32011.0, 44529.0]",35,2,True,False,False,1,4164
73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,0,"(58482.0, 71819.0]",66,2,True,False,False,0,4118
36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,0,"(32011.0, 44529.0]",48,2,False,True,False,1,4174
34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,0,1,"(44529.0, 58482.0]",56,3,True,False,False,1,4646
16,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,0,"(58482.0, 71819.0]",66,2,True,False,False,1,4557
48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,"(58482.0, 71819.0]",37,2,True,False,False,0,4496
61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,0,"(44529.0, 58482.0]",50,3,True,False,False,2,4467
54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,"(1729.999, 32011.0]",52,2,False,True,False,1,4100
56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,1,"(32011.0, 44529.0]",48,2,True,False,False,1,4645
74,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,0,"(44529.0, 58482.0]",52,3,True,False,False,2,4565
35,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,0,1,"(44529.0, 58482.0]",70,3,False,True,False,0,4642
65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,0,"(58482.0, 71819.0]",51,3,True,False,False,0,4065
48,306,5,109,21,109,92,9,5,2,10,6,0,0,0,0,0,0,0,"(44529.0, 58482.0]",53,3,True,False,False,2,4319
88,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0,0,0,"(44529.0, 58482.0]",50,2,True,False,False,1,4563
19,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,0,"(71819.0, 666666.0]",54,3,True,False,False,0,4211
21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,"(44529.0, 58482.0]",67,2,True,False,False,1,4350
27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,0,"(71819.0, 666666.0]",37,2,True,False,False,0,4111
86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,"(44529.0, 58482.0]",50,3,False,True,False,2,4644
92,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0,0,"(71819.0, 666666.0]",60,2,True,False,False,1,4545
1,423,42,706,73,197,197,1,4,8,9,2,0,0,0,0,0,0,0,"(71819.0, 666666.0]",39,2,True,False,False,0,4027
14,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,0,1,"(1729.999, 32011.0]",48,2,True,False,False,0,4389
74,60,51,87,6,20,51,2,4,2,4,5,0,0,0,0,0,0,0,"(44529.0, 58482.0]",45,2,False,True,False,1,4074
84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,0,"(44529.0, 58482.0]",63,2,True,False,False,1,4542
4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,0,"(32011.0, 44529.0]",47,2,True,False,False,1,4257
50,40,1,40,4,3,18,1,3,0,3,8,0,0,0,0,0,0,0,"(32011.0, 44529.0]",53,3,True,False,False,1,4246
2,3,17,26,20,1,39,2,2,0,3,9,0,0,0,0,0,0,1,"(1729.999, 32011.0]",55,2,False,True,False,1,4559
73,910,111,724,49,74,55,1,10,2,6,3,0,0,0,0,0,0,1,"(71819.0, 666666.0]",42,3,False,True,False,0,4355
21,252,98,827,219,70,196,1,4,5,12,3,0,0,0,0,0,0,0,"(58482.0, 71819.0]",54,2,True,False,False,0,4363
82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,"(32011.0, 44529.0]",49,2,False,True,False,1,4106
14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,0,"(32011.0, 44529.0]",52,3,True,False,False,1,4018
56,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,"(1729.999, 32011.0]",52,2,False,True,False,1,4406
20,490,0,184,10,28,21,12,7,4,9,7,0,0,0,0,0,0,0,"(58482.0, 71819.0]",49,2,True,False,False,2,4550
54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,0,"(71819.0, 666666.0]",77,3,False,True,False,0,4049
77,53,8,17,13,0,21,3,2,2,2,7,0,0,0,0,0,0,0,"(1729.999, 32011.0]",67,2,True,False,False,2,4529
5,784,48,560,42,176,48,1,4,6,4,3,0,0,1,1,0,0,1,"(71819.0, 666666.0]",38,3,False,True,False,0,4089
65,7,11,3,10,4,20,2,1,1,3,5,0,0,0,0,0,0,0,"(1729.999, 32011.0]",65,2,True,False,False,1,4426
33,1171,43,219,19,14,47,4,6,3,13,9,1,0,0,0,0,0,0,"(44529.0, 58482.0]",50,2,True,False,False,1,4529
65,215,7,33,3,0,13,6,5,1,5,7,0,1,0,0,0,0,0,"(44529.0, 58482.0]",67,2,True,False,False,2,4374
41,674,62,134,0,26,8,4,7,3,13,5,0,0,0,0,0,0,0,"(58482.0, 71819.0]",50,3,True,False,False,1,3979
86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,1,"(44529.0, 58482.0]",50,3,False,True,False,2,4644
92,5,36,7,0,10,45,2,3,0,3,8,0,0,0,0,0,0,0,"(1729.999, 32011.0]",37,2,True,False,False,1,4627
97,104,20,101,24,15,5,6,5,1,5,9,0,0,0,0,0,0,0,"(1729.999, 32011.0]",37,2,False,True,False,1,4596
91,9,0,7,2,0,4,1,1,1,2,8,0,0,0,0,0,0,0,"(1729.999, 32011.0]",36,2,False,True,False,1,4155
0,431,82,441,80,20,102,1,3,6,6,1,0,0,0,0,0,0,1,"(58482.0, 71819.0]",66,3,False,True,False,0,4168
59,1000,0,76,0,0,10,3,3,4,9,8,0,1,0,0,0,0,0,"(71819.0, 666666.0]",54,3,True,False,False,1,4585
4,448,40,469,80,0,91,3,11,2,12,7,0,0,0,0,0,0,0,"(58482.0, 71819.0]",58,3,False,True,False,1,4497
5,33,4,24,4,2,5,2,3,0,4,7,0,0,0,0,0,0,0,"(1729.999, 32011.0]",36,2,True,False,False,1,4057
48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0,"(71819.0, 666666.0]",64,3,True,False,False,2,4442
